CNT: Country code 3-character,STRATUM: Stratum ID 7-character (cnt + region ID + original stratum ID),WEALTH: Wealth - mean (region),WEALTH: Wealth - median (region),WEALTH: Wealth Inequality (region),"ESCS: Index of economic, social and cultural status (region)",ST57Q01: Out-of-School Study Time - Homework - mean (region),ST69Q01: Min in <class period> - <test lang> - mean (region),ST69Q02: Min in <class period> - <Maths> - mean (region),ST69Q03: Min in <class period> - <Science> - mean (region),IC05Q01: Internet at School - mean (region),IC06Q01: Internet out-of-school - Weekday - mean (region),IC07Q01: Internet out-of-school - Weekend - mean (region),ATSCHL: Attitude towards School: Learning Outcomes - mean (region),ICTRES: ICT resources - mean (region),INSTMOT: Instrumental Motivation for Mathematics - mean (region),INTMAT: Mathematics Interest - mean (region),LMINS: Learning time (minutes per week) - <test language> - mean (region),MMINS: Learning time (minutes per week) - <Mathematics> - mean (region),SMINS: Learning time (minutes per week) - <Science> - mean (region),MATWKETH: Mathematics Work Ethic - mean (region),PERSEV: Perseverance - mean (region),PARED: Highest parental education in years - mean (region),OUTHOURS: Out-of-School Study Time - mean (region),OPENPS: Openness for Problem Solving - mean (region),TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region),TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region),TEACHSUP: Teacher Support - mean (region),Math (region),Math.ChangeRel (region),Math.Quantity (region),Math.SpaceShape (region),Math.UncData (region),Mean.Employ (region),Math.Formulate (region),Math.Interpret (region),Reading (region),Science (region),WEALTH: Wealth - mean (region) - scaled,WEALTH: Wealth - median (region) - scaled,WEALTH: Wealth Inequality (region) - scaled,"ESCS: Index of economic, social and cultural status (region) - scaled",ST57Q01: Out-of-School Study Time - Homework - mean (region) - scaled,ST69Q01: Min in <class period> - <test lang> - mean (region) - scaled,ST69Q02: Min in <class period> - <Maths> - mean (region) - scaled,ST69Q03: Min in <class period> - <Science> - mean (region) - scaled,IC05Q01: Internet at School - mean (region) - scaled,IC06Q01: Internet out-of-school - Weekday - mean (region) - scaled,IC07Q01: Internet out-of-school - Weekend - mean (region) - scaled,ATSCHL: Attitude towards School: Learning Outcomes - mean (region) - scaled,ICTRES: ICT resources - mean (region) - scaled,INSTMOT: Instrumental Motivation for Mathematics - mean (region) - scaled,INTMAT: Mathematics Interest - mean (region) - scaled,LMINS: Learning time (minutes per week) - <test language> - mean (region) - scaled,MMINS: Learning time (minutes per week) - <Mathematics> - mean (region) - scaled,SMINS: Learning time (minutes per week) - <Science> - mean (region) - scaled,MATWKETH: Mathematics Work Ethic - mean (region) - scaled,PERSEV: Perseverance - mean (region) - scaled,PARED: Highest parental education in years - mean (region) - scaled,OUTHOURS: Out-of-School Study Time - mean (region) - scaled,OPENPS: Openness for Problem Solving - mean (region) - scaled,TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region) - scaled,TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region) - scaled,TEACHSUP: Teacher Support - mean (region) - scaled,Math (region) - scaled,Math.ChangeRel (region) - scaled,Math.Quantity (region) - scaled,Math.SpaceShape (region) - scaled,Math.UncData (region) - scaled,Mean.Employ (region) - scaled,Math.Formulate (region) - scaled,Math.Interpret (region) - scaled,Reading (region) - scaled,Science (region) - scaled
Australia,AUS0103,0.760618556701031,0.72,-0.0479989678804926,0.884870466321244,8.60330578512397,52.1219512195122,51.9504132231405,53.5564516129032,7.11616161616162,8.14141414141414,8.15656565656566,0.299699248120301,0.667835051546392,0.023515625,0.1165625,224.694444444444,226.546296296296,225.415841584158,0.19151484375,0.13650546875,14.4427083333333,12.9354838709677,0.20371796875,0.156368656716418,0.22844552238806,0.706940298507463,580.81,582.28,573.83,580,593.69,572.38,586.49,600.55,580.72,593.75,0.316960935780206,0.364077669902913,0.154546127968467,0.430455798918026,-0.0548392731127402,-0.322678460496687,-0.324757492191132,-0.211155480629924,-0.437590187590188,-0.427128427128427,-0.429820208223484,-0.121303258145363,0.439986779370192,-0.0685968693284936,0.0282903899721448,-0.266430260047281,-0.247136488340192,-0.141345809384143,0.163450929780296,-0.0494824009029988,0.297040343915344,-0.173895364597452,0.16398366447601,-0.101098491643611,-0.0902577443370389,0.148128619766259,0.206681500181853,0.242775038369853,0.243440506923258,0.143911702844541,0.279209230207953,0.191223303565463,0.186977540537819,0.314700193423597,0.305098645672243,0.288751992309055
Australia,AUS0204,0.654848116646416,0.72,-0.044622635310406,0.377621951219512,6.11363636363636,52.0204841713222,52.0540037243948,51.9832089552239,6.10265700483092,7.03864734299517,7.16062801932367,0.129499072356215,0.618420413122722,0.241224862888483,0.102846715328467,219.14931237721,224.769980506823,213.459081836327,0.0206629090909091,0.153824909090909,13.4562268803946,9.93345656192237,-0.0362249090909091,-0.162795918367347,0.126423747680891,0.422742537313433,517.75,520.09,514.1,508.87,524.55,517.08,510.03,527.84,523.72,533.86,0.297506244527051,0.364077669902913,0.178845966300545,0.321678105268847,-0.183662202003026,-0.323908235902666,-0.323501980643215,-0.235644134430196,-0.447932071379276,-0.438381149561274,-0.440014042790955,-0.172879068982965,0.427852216046507,0.0104264475094311,0.0244698371388488,-0.275010735199675,-0.250425962024403,-0.165755909637826,0.132325823269494,-0.0450011878467984,0.218748165110681,-0.249576725329688,0.0868737638297686,-0.208358909163036,-0.135155370862867,0.045358914744774,0.0717678269613402,0.141233713222088,0.103262145036377,-0.0013375262910702,0.121556913535206,0.0680689486225866,0.0329640447174941,0.138902321083172,0.171540372088664,0.137235307511321
Australia,AUS0205,0.339418548774628,0.43,-0.0470125409934614,0.0189460903351141,5.03855050115652,55.6401833460657,55.5553857906799,55.5514307811292,7.30989217065166,8.61978434130333,8.98546647913737,-0.0617169540229885,0.390399422521655,0.165310445580716,0.0641605839416058,235.003241491086,236.410670978173,228.391972672929,-0.154380101670298,0.0571914056809906,12.8858695652174,8.97897897897898,-0.0936857975236708,-0.258337868970482,-0.00472625899280574,0.213333333333333,496.62,501.14,491.46,491.11,500.41,493.18,489.76,503.48,498.36,512.01,0.239488287412633,0.307766990291262,0.161645551198761,0.244761304621705,-0.239290354246001,-0.280037668052826,-0.28106541006327,-0.180102194634295,-0.435613345197432,-0.422247098558129,-0.421336064696649,-0.230823319400906,0.371857975516914,-0.0171286948890323,0.0136937559725921,-0.250478543147256,-0.228869127818198,-0.135269944369111,0.10043720365986,-0.0700040348570493,0.17348171152519,-0.273639185403891,0.0684076879121796,-0.240467326927203,-0.192871716568444,-0.0303662494204914,0.0265612631308702,0.110292917088463,0.0501290776812955,-0.037603888015356,0.0665131338927399,0.0148431062512527,-0.00786584751737335,0.080004835589942,0.112118655982005,0.0819566372353074
Australia,AUS0206,0.879154639175258,0.72,-0.0477297831307433,0.749422680412371,7.28064516129032,52.4968152866242,52.4426751592357,52.3279742765273,4.85390946502058,5.94238683127572,6.78189300411523,0.380314465408805,0.716350515463918,0.324042553191489,0.224224924012158,233.607142857143,238.094462540717,222.686868686869,0.175594207317073,0.254130886850153,14.1136363636364,11.5482866043614,0.0675015337423313,-0.11676572327044,0.154121383647799,0.509179810725552,544.28,554.11,542.78,537.35,541.75,543.25,538.55,548.88,551.71,565.74,0.338763651980534,0.364077669902913,0.156483480336631,0.401409488633412,-0.123277682653993,-0.318135127281194,-0.318791302840912,-0.230277614170573,-0.460674393214076,-0.449567481313513,-0.443890552670264,-0.0968744044215742,0.451900535857442,0.0404873151330271,0.0582799231231639,-0.252638850511191,-0.225750995294969,-0.146917093194919,0.160550573365349,-0.019048128838999,0.270923520923521,-0.208866724259797,0.120208096456063,-0.192889717623533,-0.122966226742801,0.0766157869104918,0.128527417042853,0.196780197890474,0.170570288664633,0.0568193420595863,0.160776176577891,0.12635013250785,0.0904119246651223,0.189772727272727,0.237124513801022,0.217889037872846
Australia,AUS0307,0.729647887323944,0.72,-0.0420992218576027,0.338356890459364,6.97765363128492,56.6232294617564,56.7977207977208,56.4028985507246,6.58844133099825,6.81786339754816,6.76357267950963,0.271160949868074,0.607429577464789,0.355052631578947,0.126684210526316,238.616766467066,244.184290030212,217.315018315018,0.0895115789473684,0.192367105263158,13.2969588550984,10.7282608695652,-0.0862697368421053,-0.0356173684210526,0.0904271052631579,0.358052631578947,505.36,509.57,503.75,491.38,510.16,503.18,492.29,520.16,518.77,525.11,0.311264402700418,0.364077669902913,0.197007251563549,0.313257848484799,-0.138955369011615,-0.268123199685165,-0.266008373666736,-0.166848486231504,-0.442975088459202,-0.440634046963794,-0.444078068787005,-0.129951227312705,0.425153238668025,0.0517432419524311,0.031109807946049,-0.244887015138003,-0.21447353698109,-0.157883894309112,0.144868392288014,-0.0350288221524082,0.206107845642729,-0.229539641943734,0.0707909705813204,-0.165618500509681,-0.150996732298638,0.0219661810994803,0.0452600500631139,0.124057081278777,0.0789720722835016,-0.0370525412999531,0.0887449835826343,0.0371133331848652,-0.00276966461879336,0.120333655705996,0.159941890435353,0.115098540238318
Australia,AUS0308,0.46271375464684,0.43,-0.0450821579026888,0.105982076176251,5.02068965517241,55.9137343927355,56.060502283105,55.8337264150944,6.3208516886931,7.66152716593245,7.9625550660793,0.015121107266436,0.529494047619048,0.304405829596413,0.135325112107623,244.640142517815,243.953012048193,223.117557251908,-0.0341685330347145,0.0273934904601571,12.9041509433962,8.82978723404255,-0.118418110236221,0.172076693455798,-0.0298335632183908,0.189596774193548,485.66,490.11,483.73,478.3,486.28,480.7,480.51,495.06,501.33,501.67,0.262166364217452,0.307766990291262,0.175538731461969,0.263425871441349,-0.240214527741595,-0.27672224343493,-0.274943424151394,-0.175708060000481,-0.445705595013336,-0.432025233000689,-0.431805987041154,-0.20753905840411,0.406014909374391,0.033359647766393,0.0335167443196722,-0.235566510610732,-0.214901829540384,-0.14603782897347,0.12233685545531,-0.0777139148593348,0.174932614555256,-0.27740032183086,0.0604595204434166,-0.0958195518407397,-0.203920910443243,-0.0389497061330701,0.00311289873986442,0.0922835777030336,0.0319877962919503,-0.0637622266239203,0.0342940532652316,-0.0129501369618956,-0.0264981367710747,0.0596470019342359,0.119077744973991,0.0557973031092671
Australia,AUS0309,0.892811839323467,0.72,-0.0440774927899569,0.715562632696391,8.72168284789644,56.1650793650794,56.1396825396825,55.9744408945687,4.57716701902748,6.05919661733615,6.51162790697674,0.309554140127389,0.733615221987315,0.332797427652733,0.20096463022508,235.386363636364,236.875816993464,219.667857142857,0.261157142857143,0.208622756410256,13.9957264957265,12.9206349206349,0.0481596153846154,-0.157201898734177,0.192543848580442,0.479619047619048,542.01,552.61,537.82,533.17,545.83,537.68,541.59,555.04,563.62,557.91,0.341275663957876,0.364077669902913,0.182769417216553,0.394148318245053,-0.0487140904647294,-0.273675955295887,-0.273983763513629,-0.173517737893645,-0.463498295724209,-0.44837554472106,-0.446656827973626,-0.118316927234125,0.456140163653093,0.0436651280046219,0.0518007326532257,-0.249885704237735,-0.2280077463084,-0.153080500005005,0.176138078929014,-0.0308228527490346,0.261565594898928,-0.174269707883153,0.113992227844784,-0.206478948389481,-0.106057312094933,0.0659262202794887,0.123670867118804,0.194331058354831,0.158929828678714,0.0482836780951991,0.17007935060197,0.113945616105828,0.0965354013495822,0.204666344294004,0.26503116359717,0.198079793558833
Australia,AUS0410,0.606214574898785,0.72,-0.0474776161785343,0.402941176470588,7.12269938650307,51.4333333333333,51.4743202416918,50.7964285714286,7.98390342052314,8.74647887323944,9.08048289738431,0.23953125,0.560283975659229,0.240434782608696,0.121211180124224,220.021604938272,225.833333333333,225.456140350877,0.114459813084112,0.0575703125,13.5309917355372,10.6686746987952,-0.073953125,-0.0922274143302181,0.150811801242236,0.412049689440994,522.68,530.67,515.82,510.85,527.03,517.11,520.83,536.3,525.19,537.47,0.288560923520926,0.364077669902913,0.158298353736741,0.327107725752297,-0.131450268595857,-0.331024473864044,-0.330527714642548,-0.254117224906008,-0.428735679382417,-0.420954297211843,-0.420363532268329,-0.139535984848485,0.41357587396816,0.010139667008601,0.0295852869426807,-0.273660959476562,-0.248456790123457,-0.141263538187226,0.149413359521262,-0.0699059969210071,0.224681883772793,-0.231041814316088,0.074749132307099,-0.184643222029659,-0.124422704001973,0.041492238184504,0.0823153120386811,0.158508310746824,0.107298756160526,0.00270568295521845,0.12721178402043,0.0681357593033873,0.0547185013596536,0.159356866537717,0.174984769670556,0.146368305209098
Australia,AUS0411,0.307704728950404,0.43,-0.0457181491509712,-0.0707602339181287,4.28200371057514,67.0092592592593,67.0307835820896,67.0565217391304,9.29847371396269,10.2068965517241,10.9621254946297,-0.0431211317418214,0.307296360485269,0.180399305555556,0.0772347826086957,221.760932944606,226.52446183953,232.335142469471,-0.185183550913838,-0.0210631901840491,12.7390776699029,7.54102795311091,-0.22399649122807,0.0627122591943958,0.0528703412073491,0.268532751091703,487.52,491.16,481.72,481.25,490.22,483.29,481.56,496.31,491.7,503.99,0.233655064322894,0.307766990291262,0.170961432219945,0.225524092944395,-0.278436343895906,-0.142245052655421,-0.141984178969636,-0.00101717679811969,-0.415321696796299,-0.406052076002815,-0.401104140280146,-0.225188221739946,0.351450675153272,-0.0116517947166767,0.0173355940414194,-0.270969542832331,-0.247176922519388,-0.127219839484437,0.0948255572918024,-0.0902515434251984,0.161831561103406,-0.309890051602246,0.0265300346344216,-0.132573238798557,-0.167524670289682,-0.010405402943195,0.00709227444855698,0.0939979753779838,0.0272705937573341,-0.0577382532519246,0.0432780007296608,-0.00718214818608992,-0.0243831201530869,0.0626692456479691,0.0965134261211865,0.0616667088319377
Australia,AUS0412,0.750269662921348,0.72,-0.0458971954121279,0.492963800904977,7.54607508532423,54.2202166064982,54.16,54.4860557768924,8.73684210526316,9.20614035087719,9.37280701754386,0.248076923076923,0.626426966292135,0.135049833887043,0.0225249169435216,229.195402298851,230.883534136546,233.860696517413,0.118917666666667,0.111342857142857,13.6004566210046,11.4013377926421,-0.0733613333333334,-0.0747216027874565,0.0699442508710801,0.317222222222222,531.69,539.08,528.16,524.03,534.25,529.68,529.1,541.29,540.3,544.93,0.315057431046828,0.364077669902913,0.169672816507554,0.346412766911965,-0.109543545931237,-0.297247591912625,-0.29797741408666,-0.19668552303495,-0.421052631578947,-0.416263873970641,-0.417371473720124,-0.136946386946387,0.429818354614713,-0.0281125829811095,0.00209607714304227,-0.259465528357678,-0.239104566413803,-0.124105373020441,0.15022547305011,-0.055992947516661,0.230194969920997,-0.212571316151879,0.0749393150582212,-0.178760110927494,-0.160010803552721,0.00720135991346005,0.101591750283477,0.17223981974333,0.136259094109364,0.0296195707663719,0.143674753739511,0.0961294345589381,0.071376775103233,0.17142166344294,0.210389427808238,0.165241480506995
Australia,AUS0513,0.700629139072848,0.72,-0.0451631356519633,0.216324503311258,7.87113402061856,52.695,52.67,52.5583756345178,7.83333333333333,8.87254901960784,9.22549019607843,0.355376884422111,0.584933774834437,0.176185567010309,0.112923076923077,237.266666666667,241.760204081633,234.234972677596,-0.0476077319587629,0.146081770833333,12.9667774086379,11.9851485148515,-0.103966494845361,0.29579552238806,0.147722885572139,0.446485148514851,488.59,499.62,478.97,478.91,492.63,487.64,476.1,497.56,508.32,514.81,0.305926892641024,0.364077669902913,0.174955925658625,0.28708842417054,-0.0927240261407136,-0.315733138747003,-0.316036137461343,-0.226691251276457,-0.430272108843537,-0.419667867146859,-0.418879322455697,-0.104431247144815,0.419629030655114,-0.0131812823919023,0.0272766230983501,-0.246976144422953,-0.218962585034014,-0.123341276493848,0.119888557174313,-0.0470046389729791,0.179902968939514,-0.197853398785257,0.065103803436912,-0.0542418383905367,-0.125782070495291,0.0539445599636459,0.00938148520570803,0.107811122359011,0.0208167096925606,-0.0625165914520838,0.0487732579350603,0.00250540053003145,-0.035381206566623,0.0656914893617021,0.13545620694503,0.0890404027626684
Australia,AUS0514,0.34531798245614,0.43,-0.0444864326080878,-0.0156194690265487,4.89260563380282,52.5896980461812,52.4964285714286,52.8354430379747,6.40494092373792,7.9656283566058,7.81632653061225,-0.121308724832215,0.402593406593407,0.170196399345336,-0.103846153846154,225.508506616257,227.714011516315,227.232653061225,-0.26481986970684,-0.0401420195439739,12.7227272727273,8.62798634812287,-0.208231433224756,0.167114214046823,-0.150776884422111,0.184479865771812,474.58,472.59,467.56,468.61,481.93,467.69,465.27,489.75,484.85,497.68,0.24057338889073,0.307766990291262,0.179826232189056,0.237348839695511,-0.246841977407992,-0.317009393011988,-0.318139814249478,-0.222378497811836,-0.444847541594511,-0.428922159626471,-0.433302696718401,-0.248881431767338,0.374852405439036,-0.0153552089490615,-0.0331047782301264,-0.265170589375231,-0.244974052747565,-0.137636731738314,0.0803177385216716,-0.0951879788724091,0.160533910533911,-0.282487739122953,0.0315964157133543,-0.0974872733076304,-0.257145509621053,-0.040800048538705,-0.0205921995678313,0.0636776279267216,-0.00596104200891806,-0.0835494476322721,0.0243752280189713,-0.0419237022025254,-0.0571960922550106,0.0468085106382978,0.0804630020150898,0.0457029372327776
Australia,AUS0515,0.736234939759036,0.72,-0.0470728348637549,0.567740963855422,8.20283018867925,52.1611374407583,52.1428571428572,51.3768115942029,6.14583333333333,6.9077380952381,7.20833333333333,0.353150684931507,0.676084337349398,0.21914798206278,0.0704932735426009,233.598984771574,233.75,226.730769230769,0.0347753363228699,0.124859641255605,13.7212121212121,12.7954545454545,0.00560762331838563,-0.000581192660550453,0.184977625570776,0.411369863013699,530.39,542.6,522.44,518.91,534.52,527.34,522.5,540.95,535.73,552.5,0.312475980068603,0.364077669902913,0.161211609556422,0.362448471465475,-0.0755610761110946,-0.32220352551039,-0.322425081780862,-0.245083145613217,-0.44749149659864,-0.439716958211856,-0.439525759126578,-0.105105853051059,0.442012524860698,0.0024130606398477,0.0154577363628415,-0.252651474241279,-0.233796296296296,-0.138661343328368,0.134896767529489,-0.0524956295749942,0.23977873977874,-0.17742551566081,0.100317390274893,-0.153844026981818,-0.109387046907664,0.0412464038714349,0.0988104661860038,0.177987133853639,0.122835015254635,0.0191644034224336,0.144290404961693,0.090918201456473,0.0580823849330245,0.170599613152805,0.199681334645485,0.184392946593468
Australia,AUS0616,0.783252279635258,0.72,-0.0424981277752084,0.452147239263804,7.48130841121495,52.7136363636364,52.9724770642202,52.5463917525773,5.03333333333333,6.20606060606061,7.40909090909091,0.00893518518518519,0.587568389057751,0.251095890410959,0.167853881278539,248.453703703704,244.2,235.980392156863,0.152840639269406,0.221271689497717,13.5292307692308,11.447963800905,0.0289305936073059,-0.198546759259259,-0.0938361111111111,0.320416666666667,533.58,541.13,533.44,519.68,538.79,528.88,522.1,551.98,536.66,545.6,0.321124027957637,0.364077669902913,0.194136281626106,0.337659796117904,-0.112894767013535,-0.315507266978131,-0.312370130998297,-0.226877789020391,-0.458843537414966,-0.446876932591218,-0.4374709221178,-0.209413580246914,0.42027600276998,0.0140093976083336,0.0425776828073925,-0.229665448814385,-0.214444444444444,-0.119777947851959,0.156405421421957,-0.0275500816327158,0.224542124542125,-0.211395870565421,0.107812640552529,-0.220373557467067,-0.232087078893427,0.00835651367640244,0.105635309471342,0.175586977108709,0.148650551513729,0.020736762573768,0.15402681503101,0.0943478164042492,0.0572766643166482,0.197267891682785,0.201860443319743,0.166936524401042
Australia,AUS0617,0.317230769230769,0.17,-0.0444422806841672,-0.053419689119171,5.21790540540541,57.7671009771987,57.8211920529801,57.6382978723404,10.1049019607843,11.2656862745098,11.593137254902,-0.116105919003115,0.264584615384615,0.152462006079027,0.0295440729483283,241.284525790349,246.589347079038,256.617021276596,-0.16019618902439,0.0327229135053111,12.7804878048781,9.27124183006536,-0.186056686930091,0.0742333858267717,-0.133530551181102,0.127420886075949,495.04,497.46,490.84,489.61,500.74,492.44,489.65,504.26,498.4,516.02,0.235407219012086,0.257281553398058,0.180143998460906,0.229242712937738,-0.230009996027851,-0.254259535743184,-0.253603954686422,-0.147618607010732,-0.407092837134854,-0.395248099239696,-0.394645473337749,-0.247304823940338,0.340962115646973,-0.0217923752889193,0.00405127380176273,-0.240758954289595,-0.210019727631411,-0.0776476218828229,0.0993776526589684,-0.076334985767986,0.165118079752226,-0.2662712143681,0.0387226638396725,-0.128701377854847,-0.249555762912399,-0.0614333374412422,0.0231809332277873,0.104284361427685,0.0486740201830556,-0.0406669253231504,0.0672655964976286,0.0131951094581654,-0.00808742068687685,0.0818907156673113,0.112212381086274,0.0921016014369924
Australia,AUS0618,0.792337662337662,0.72,-0.0419883259527563,0.597487046632124,8.53846153846154,55.1428571428572,55.5551020408163,54.9561403508772,4.52835051546392,5.56443298969072,6.24484536082474,0.248835341365462,0.619194805194805,0.17911877394636,0.104252873563218,245.5,252.029914529915,248.010752688172,0.0394254752851711,0.0309332061068703,13.8298429319372,13.1882352941176,0.0164441064638783,-0.0839670634920635,-0.0248083333333333,0.28536,551.77,556.9,544.81,542.87,557.68,544.31,547.04,562.8,552.66,568.74,0.322795131106123,0.364077669902913,0.197805381636199,0.368827416269086,-0.0581945080305338,-0.286065236060024,-0.281068849097024,-0.189368318449269,-0.463996423311593,-0.453424153166421,-0.449387457924005,-0.136716563222587,0.42804238053897,-0.0121165974786351,0.0248615246694202,-0.234235976789168,-0.199944602722381,-0.0952175892890557,0.135743910822191,-0.0767980527033377,0.248400232693426,-0.167523479980227,0.103799886384895,-0.181867197530308,-0.201709412993475,-0.00432044506258689,0.144551892342911,0.201335597426771,0.175334428537902,0.0680913193522698,0.197099598686611,0.128710776562813,0.107513344747709,0.223428433268859,0.239350485027415,0.225478786652162
Australia,AUS0719,0.695665236051502,0.72,-0.0439917761867514,0.246883116883117,5.56578947368421,52.125,52.5359477124183,51.7284768211921,5.05531914893617,6.14468085106383,5.97021276595745,0.155751633986928,0.429957081545064,0.253333333333333,0.0129411764705882,225.945578231293,226.227586206897,199.507352941176,-0.0383922077922078,0.00810064516129034,12.9519650655022,9.67096774193548,-0.13863051948052,-0.0471699346405229,-0.0403176470588235,0.257987012987013,502.5,509.06,497.61,491.99,512.7,500.38,490.06,515.15,509.77,524.58,0.305013866273344,0.364077669902913,0.183386329074918,0.293641613399289,-0.212009435711226,-0.322641509433962,-0.317660844293009,-0.239609223357616,-0.458619192357794,-0.447503256621798,-0.452198436377099,-0.164923747276688,0.381571998196605,0.0148215366001211,-0.000573488448304071,-0.264494269661443,-0.247726692209451,-0.194238802012127,0.121567403666799,-0.0827057245565758,0.178727386150967,-0.256194090539442,0.0539639041422633,-0.169500927235128,-0.208534734130239,-0.0142188826472553,0.0391412250486725,0.123224373836659,0.0645623093170618,-0.0358069061281167,0.0945366654505656,0.0308776696434537,-0.00726155705509113,0.108220502901354,0.138853741974788,0.113757684620639
